Emplid,Employee Name,Employee Email ID,Grade,Employee Status,Hire Date,Past Experience,Current Experience,Total Experience,Location Category ,Country,City ,Pool Description ,Department ID ,Business Unit,Project Category ,SL/IND_CLUSTER,Customer,SSL/POD,Project Id,Project Name,Project Mgr PSID,Project Mgr Name,Project Type,Billing Type,Project Status,Project Role,Task Type,Action Reason,Establishment Date,Resource Start Date ,Resource End Date,Analysis Type,Supervisor Id,Supervisor Name,Supervisor Email ID,Assignment So Id ,Hire So Id,Master Account,Marketing Geo,First Billable Assignment start date Recorded in system ,Hiring Channel,Project Based SL,Project Based SSL,Project Account,Customer Name,Resource Based SL,Resource Based SSL,% Allocation,Allocation % count,Forecast Date,Future Allocation,Skiil,Confirm release,Project end date,LWD,Exit,Bench aging,D rated,Status,PSSL,Campus/Lateral,Campus status,G2,Bench allocation category,NE under bench,NE under bench Duration,Onsite status,Final Status,Bench Gird,Status without BZ,Comments as of today,Release Week?,Current or Future Bench,Exit date (+60 days),Exit Week,OC,ll,Leave type,BZ resources,Concatenation,revised end date,Allocation % Status,RM Status for BZ,CMP,Total Allocation %,CAO,CAO Bench Project,BNH_BNHP Projects,Project based SL,Validation,Project based SSL,Validation.1,Final Status Category,Final Status Sub Category,CAO Status,Releases in Next 30 days and beyond,Project Start Date,Ageing (Today - Tentative Billing Start date),Tentative Billing Start date,Release Month,Confirm Release Period,Resignation Submitted Date,Validation.2,Ratings?,TalentX  - Core Skill,TalentX  Primary & Seconday Skills,RM,Final Status RM Deployement back,"Talent Core, Primary and Secondary",a,Unnamed: 111, 
83882,Smita Rao,smita.rao@itcinfotech.com,BC4,Employee,7/12/2024,14.2,5.6,19.8,Offshore,Singapore,SINGAPORE,Pool for ABINV AD,BCG,I2DEU,SE,I2A_CORPORATE,AB InBev GCC Services India Pvt Ltd,CROWN_PACK,96410,GARTNER_CLOUD,44395,"Pooja,Nair",SE,T&M,P,CONSULTANT,NE,SRV,7/12/2024,7/20/2024,11/7/2025,BIL,80327,Ravi Chatterjee,ravi.chatterjee@itcinfotech.com,9116089,3239622,AB InBev GCC Services India Pvt Ltd,EUROPE,4/2/2021,DCR,I2A_CORPORATE,BZDAI,AB InBev GCC Services India Pvt Ltd,AB InBev GCC Services India Pvt Ltd,I2A_CORPORATE,ADM,75,0.75,5/14/2027,,Tableau,Confirmed Release,11/7/2025,,,106.0,,Support,,Campus,Allocated,,50% to 99% on bench,1/19/2027,Awaiting project extension,,Proposed - Feedback Awaiting,31-60 days,Support,,Releases by 20th March 27,Current bench,1/6/2026,Exit by 11th May 27,,,,,8388296410,11/7/2025,Equal 100,,,75,Goldman Sachs,BMI,BNH,I2A_CORPORATE,No,DXP_SAAS,,,Proposed - Feedback Awaiting,Old,Release in 30 days,7/20/2024,,2/19/2026,Nov-25,,,,D2,Tableau,"DevOps, .NET Core",Mohan Pawar,Unclear,"-Tableau, DevOps, .NET Core",Nov-25,,
57464,Vijay Shah,vijay.shah@itcinfotech.com,IS7,Employee,7/7/2022,13.6,5.0,18.6,Offshore,Brazil,SAO PAULO,Pool for ABINV CX,BLACKROCK,HRBTB,ACMGT,EMEA,Baker Hughes India,GIC_ERP,43355,GOLDMAN_TECH,74579,"Rohit,Nair",ACMGT,"FP,T&M",P,ASSOCIATE CONS,IN,FTE,7/7/2022,7/8/2022,5/21/2024,BIL,97744,Rekha Pandey,rekha.pandey@itcinfotech.com,9206403,5119761,Baker Hughes India,I2B,12/30/2023,INF,EMEA,DATA_IN,Baker Hughes India,Baker Hughes India,EMEA,CMS,25,0.25,6/28/2027,BE,Terraform,Extension to be performed/Initiated,5/21/2024,,,205.9,,BZ,,Lateral,Released From Project,,25% to 50% on bench,,Awaiting project extension,,Unclear,<30 days,Available,,Releases by 7th March 27,Current bench,7/20/2024,Exit by 27th April 27,,,,68273,5746443355,5/3/2024,Equal 100,,,25,BlackRock Inc,AON,Other,EMEA,No,DXP_SAAS,,New Hire to be allocated to projects,Unclear,,Release in 30 days,7/8/2022,,3/3/2027,May-24,,,,D1,Terraform,"DevOps, ServiceNow",Pratik Rajput,,"-Terraform, DevOps, ServiceNow",May-24,,
60229,Sunita Tripathi,sunita.tripathi@itcinfotech.com,DM5,Employee,6/11/2024,9.0,7.6,16.6,Offshore,Canada,TORONTO,Pool for ABINV CS,BAT_DM,HRBPH,BDMGT,TALENT_MGMT,AB InBev GCC Services India Pvt Ltd,CAMPUS_BATCH,79099,ERP_SAP_IMPL,87902,"Sanjay,Mishra",BDMGT,"FP,T&M",A,CONSULTANT,NI,TRA,6/11/2024,6/12/2024,3/9/2028,BIL,63414,Arjun Shah,arjun.shah@itcinfotech.com,1762951,9204893,AB InBev GCC Services India Pvt Ltd,EUROPE,3/13/2021,LNP,TALENT_MGMT,DATA_IN,AB InBev GCC Services India Pvt Ltd,AB InBev GCC Services India Pvt Ltd,TALENT_MGMT,ADM,75,0.75,3/19/2027,NI,React,Confirmed Release,3/9/2028,6/8/2025,,49.8,,LL/IN/INT,BLACKROCK,Lateral,,,50% to 99% on bench,,SO Awaited,,NAFD - Long Leave,>91 days,LL/IN/INT,,Releases by 28th February 27,Future bench,5/8/2028,Exit by 6th April 27,,,Maternity Leave I / II Child,,6022979099,4/29/2028,Exceeds 100%,,,75,AB InBev GCC Services India Pvt Ltd,ACCOR,BNHP,TALENT_MGMT,No,BZDAI,No,,NAFD - Long Leave,New,Released to Bench,6/12/2024,,12/19/2026,Mar-28,,,,,React,"MongoDB, ERP-SAP",Mohan Pawar,,"-React, MongoDB, ERP-SAP",Mar-28,,
18199,Nisha Ghosh,nisha.ghosh@itcinfotech.com,IS4,Employee,11/21/2025,10.1,1.8,11.9,Onsite,Australia,SYDNEY,Pool for CMS,BLACKROCK,I2NLD,DEPT,I3L_CORPORATE,Goldman Sachs Services India,CAMPUS_BATCH,28545,ERP_SAP_IMPL,76398,"Sneha,Mukherjee",DEPT,T&M,A,ASSOCIATE CONS,LL,LAT,11/21/2025,12/15/2025,1/6/2027,BIL,78562,Gaurav Mukherjee,gaurav.mukherjee@itcinfotech.com,7548822,8200180,Goldman Sachs Services India,APAC,7/7/2023,DCR,I3L_CORPORATE,DATA_IN,Goldman Sachs Services India,Goldman Sachs Services India,I3L_CORPORATE,ADM,75,0.75,2/22/2026,NE,React,Unclear,1/6/2027,8/24/2025,,219.0,,BZ,BLACKROCK,Campus,Allocated,,50% to 99% on bench,5/31/2026,0,,Unclear,61-90 days,Available,,Releases by 13th February 27,Current bench,3/7/2027,Exit by 15th April 27,,,,87502,1819928545,2/25/2027,,,,75,Baker Hughes India,ACCOR,Other,I3L_CORPORATE,No,BZDAI,Yes,,Unclear,Old,Release in 30 days,12/15/2025,,4/13/2026,Jan-27,,,,,React,"Kafka, MongoDB",Vimal Malhotra,Unclear,"-React, Kafka, MongoDB",Jan-27,,
20015,Anita Joshi,anita.joshi@itcinfotech.com,I7+,Employee,9/17/2025,5.7,3.6,9.3,Onsite,UAE,DUBAI,Pool for ABINV CS,BLACKROCK,I2NLD,ACMGT,I3L_CORPORATE,BlackRock Inc,CROWN_PACK,44101,BAT_DM,60069,"Vikram,Kumar",ACMGT,"FP,T&M",A,CONSULTANT,IN,DCR,9/17/2025,10/4/2025,9/4/2028,BIL,97917,Ajay Sinha,ajay.sinha@itcinfotech.com,3257862,3781872,BlackRock Inc,APAC,5/2/2020,RBG,I3L_CORPORATE,DXP_SAAS,BlackRock Inc,BlackRock Inc,I3L_CORPORATE,ITCICL,25,0.25,3/29/2026,NE,Python,Unclear,9/4/2028,,,73.0,,Billed,CIO_SERV_MGT,Campus,,,25% to 50% on bench,1/12/2026,Future Allocation,,Allocated to Billable Project,<30 days,Billed,,Releases by 17th February 27,Future bench,11/3/2028,Exit by 25th April 27,,,,,2001544101,11/30/2028,Exceeds 100%,,,25,ACCOR SA,AON,BNHP,I3L_CORPORATE,Yes,DXP_SAAS,No,,Allocated to Billable Project,Old,Release in 30 days,10/4/2025,,8/7/2025,Sep-28,,,,D2,Python,"Kubernetes, Data Engineering",Vibhanshu Tiwari,Yes,"-Python, Kubernetes, Data Engineering",Sep-28,,
70952,Sanjay Mehta,sanjay.mehta@itcinfotech.com,SPA,Employee,3/9/2022,7.2,6.7,13.9,Offshore,United Kingdom,LONDON,Pool for ACCOR AD,BAT_DM,I2ARE,BENCH,CAO,BSH India,CROWN_PACK,48977,GIC_INFRA,95765,"Meera,Chatterjee",BENCH,"FP,T&M",A,GDC_DEV,UN,CDP,3/9/2022,3/9/2022,11/22/2025,BIL,53058,Naveen Banerjee,naveen.banerjee@itcinfotech.com,7721048,5306755,BSH India,EUROPE,10/23/2021,DSC,CAO,DATA_IN,BSH India,BSH India,CAO,ITC,100,1.0,3/8/2027,NI,SQL,Confirmed Release,11/22/2025,,,250.0,,Support,DAY-0-DLY,Lateral,Released From Project,,100% on bench,2/3/2026,HR Action,,Proposed - Feedback Awaiting,>91 days,Support,,Releases by 21th January 27,Current bench,1/21/2026,Exit by 8th April 27,,,,,7095248977,11/8/2025,Exceeds 100%,,,100,BlackRock Inc,AON,BNH,CAO,,DXP_SAAS,Yes,New Hire to be allocated to projects,Proposed - Feedback Awaiting,,Beyond 60 days,3/9/2022,,11/1/2026,Nov-25,,,,,SQL,"TypeScript, MongoDB",Purva Shikhare,Unclear,"-SQL, TypeScript, MongoDB",Nov-25,,
23086,Sanjay Pandey,sanjay.pandey@itcinfotech.com,ISC,Employee,7/1/2024,4.2,0.9,5.1,Onsite,Germany,BERLIN,Pool for ERP,GIC_INFRA,I2CAN,RMPGT,EMEA,Goldman Sachs Services India,GIC_ERP,28555,GOLDMAN_TECH,89099,"Sneha,Das",RMPGT,T&M,A,ASSOCIATE CONS,NI,RED,7/1/2024,7/13/2024,2/19/2028,BIL,40396,Suresh Mishra,suresh.mishra@itcinfotech.com,4338444,7174975,Goldman Sachs Services India,I3L,1/11/2022,OCM,EMEA,CMS,Goldman Sachs Services India,Goldman Sachs Services India,EMEA,ITCSMG,75,0.75,1/12/2026,BE,Kafka,Confirmed Release,2/19/2028,10/5/2026,Exit by 15th May 26,299.6,D2,Resigned,DAY-0-DLY,Campus,Without FBD,,50% to 99% on bench,,0,,NAFD - Resigned,>91 days,Resigned,,Releases by 19th January 27,Current bench,4/19/2028,Exit by 25th March 27,,,,,2308628555,4/19/2028,Exceeds 100%,,,75,BlackRock Inc,GOLDMAN_S,Other,EMEA,Yes,DXP_SAAS,No,New Hire to be allocated to projects,NAFD - Resigned,Old,Release in 30 days,7/13/2024,,4/19/2026,Feb-28,,5/11/2026,,D1,Kafka,"AWS, SAP S4 HANA",Mohan Pawar,No,"-Kafka, AWS, SAP S4 HANA",Feb-28,,
42052,Geeta Mishra,geeta.mishra@itcinfotech.com,ISC,Employee,2/14/2022,5.1,6.1,11.2,Onsite,Poland,WARSAW,Pool for ERP,BAT_DM,I2FRA,OD,EMEA,Goldman Sachs Services India,GIC_CMS,43209,BAT_DM,80892,"Anita,Sharma",OD,T&M,P,GDC_DEV,BE,DSC,2/14/2022,3/2/2022,11/13/2025,BIL,40390,Kavya Kulkarni,kavya.kulkarni@itcinfotech.com,6381462,4503651,Goldman Sachs Services India,I3L,8/9/2022,REI,EMEA,CMS,Goldman Sachs Services India,Goldman Sachs Services India,EMEA,ITCICL,100,1.0,1/13/2026,NI,Ansible,Extension to be performed/Initiated,11/13/2025,,,464.5,,Support,CIO_SERV_MGT,Lateral,Released From Project,,100% on bench,,HR Action,,Proposed - Feedback Awaiting,>91 days,Support,,Releases by 22th March 27,Current bench,1/12/2026,Exit by 22th May 27,,,,,4205243209,1/29/2026,Equal 100,,,100,ACCOR SA,GARTNER,BNH,EMEA,Yes,BZDAI,Yes,New Hire to be allocated to projects,Proposed - Feedback Awaiting,Old,Beyond 60 days,3/2/2022,,8/14/2025,Nov-25,,,,D2,Ansible,"Artificial Intelligence, Kubernetes",Vimal Malhotra,,"-Ansible, Artificial Intelligence, Kubernetes",Nov-25,,
69138,Sunita Banerjee,sunita.banerjee@itcinfotech.com,IS3,Non-Employee,12/17/2020,0.0,4.3,4.3,Onsite,South Africa,JOHANNESBURG,Pool for ABINV CS,BAT_DM,ITGUR,FI,DIGI_EXP,ACCOR SA,GIC_ERP,72563,GARTNER_CLOUD,64205,"Kavya,Joshi",FI,T&M,P,CONSULTANT,NE,DCR,12/17/2020,1/13/2021,12/10/2023,BIL,25383,Nisha Chatterjee,nisha.chatterjee@itcinfotech.com,2764731,2803593,ACCOR SA,APAC,10/11/2023,RBG,DIGI_EXP,BZDAI,ACCOR SA,ACCOR SA,DIGI_EXP,CMS,25,0.25,4/30/2026,BE,UI/UX Design,Extension to be performed/Initiated,12/10/2023,,,350.8,,Billed,,Lateral,Released From Project,,25% to 50% on bench,,Awaiting project extension,,Allocated to Billable Project,31-60 days,Billed,,Releases by 10th March 27,Current bench,2/8/2024,Exit by 11th April 27,,,,,6913872563,3/9/2024,,,,25,BSH India,GARTNER,BNHP,DIGI_EXP,,DXP_SAAS,,,Allocated to Billable Project,,Released to Bench,1/13/2021,,3/10/2027,Dec-23,,,,,UI/UX Design,"Kubernetes, Artificial Intelligence",Vinila Kizhakke Valappil,,"-UI/UX Design, Kubernetes, Artificial Intelligence",Dec-23,,
55727,Pooja Dutta,pooja.dutta@itcinfotech.com,IS1,Employee,8/14/2024,3.3,1.1,4.4,Onsite,Brazil,SAO PAULO,Pool for DATA,BLACKROCK,I2DEU,FI,CLOUD,ACCOR SA,CAMPUS_BATCH,97828,BAT_DM,21193,"Arun,Rao",FI,FP,A,PROGRAM MANAGER,LL,TRA,8/14/2024,9/6/2024,9/13/2026,BIL,17231,Meera Singh,meera.singh@itcinfotech.com,8345146,4999065,ACCOR SA,EUROPE,4/13/2022,REI,CLOUD,ITC,ACCOR SA,ACCOR SA,CLOUD,ITCSMG,100,1.0,2/22/2027,BE,ServiceNow,Extension to be performed/Initiated,9/13/2026,,,17.9,,Allocated under project,CIO_SERV_MGT,Campus,Without FBD,,100% on bench,,Future Allocation,,Proposed - Pending Interview,<30 days,Allocated under project,,Releases by 26th January 27,Future bench,11/12/2026,Exit by 7th March 27,,,,,5572797828,10/28/2026,Equal 100,,,100,Baker Hughes India,ADGM,BNHP,CLOUD,No,DXP_SAAS,No,New Hire to be allocated to projects,Proposed - Pending Interview,,Release in 30 days,9/6/2024,,3/11/2025,Sep-26,,,,D2,ServiceNow,"Kafka, Apache Spark",Naresh Chopra,Unclear,"-ServiceNow, Kafka, Apache Spark",Sep-26,,
99135,Rohit Mehta,rohit.mehta@itcinfotech.com,DT6,Employee,5/4/2025,8.1,3.1,11.2,Offshore,Poland,WARSAW,Pool for ABINV CX,HRBPH,I2AUS,DE,COO,Schneider Electric India,CROWN_PACK,23976,GOLDMAN_TECH,25263,"Ravi,Sinha",DE,FP,A,ASSOCIATE CONS,IN,LAT,5/4/2025,5/8/2025,6/2/2027,BIL,85845,Ravi Mishra,ravi.mishra@itcinfotech.com,9728885,1164512,Schneider Electric India,APAC,5/22/2021,DCR,COO,CMS,Schneider Electric India,Schneider Electric India,COO,CMS,50,0.5,12/16/2026,BE,Python,Confirmed Release,6/2/2027,6/9/2026,,46.1,,Billed,DAY-0-DLY,Lateral,Allocated,,50% to 99% on bench,5/7/2027,HR Action,,Allocated to Billable Project,>91 days,Billed,,Releases by 18th March 27,Future bench,8/1/2027,Exit by 21th April 27,,,,,9913523976,7/11/2027,Exceeds 100%,,,50,BSH India,KONE,BNHP,COO,Yes,BZDAI,,New Hire to be allocated to projects,Allocated to Billable Project,Old,Release in 60 days,5/8/2025,,3/25/2026,Jun-27,,,,D1,Python,"Azure DevOps, UI/UX Design",Rohan Bernard,Yes,"-Python, Azure DevOps, UI/UX Design",Jun-27,,
19851,Vikram Sinha,vikram.sinha@itcinfotech.com,IS2,Employee,8/28/2021,14.3,6.2,20.5,Onsite,United Kingdom,LONDON,Pool for CMS,BAT_DM,HRBSG,FI,CLOUD,Goldman Sachs,CIO_SERV_MGT,97363,ERP_SAP_IMPL,85685,"Sneha,Ghosh",FI,"FP,T&M",A,ASSOCIATE CONS,LL,EXT,8/28/2021,9/14/2021,12/13/2024,BIL,61419,Arjun Singh,arjun.singh@itcinfotech.com,6196063,6040161,Goldman Sachs,I3L,1/10/2020,LNP,CLOUD,DXP_SAAS,Goldman Sachs,Goldman Sachs,CLOUD,ADM,50,0.5,3/1/2027,NI,Data Engineering,Unclear,12/13/2024,12/1/2025,,283.4,,Allocated under project,,Campus,Allocated,,50% to 99% on bench,,SO Awaited,,Proposed - Pending Interview,31-60 days,Allocated under project,,Releases by 1th January 27,Current bench,2/11/2025,Exit by 22th May 27,,,,,1985197363,2/14/2025,,,,50,BSH India,BSH,BNH,CLOUD,,,No,,Proposed - Pending Interview,,Beyond 60 days,9/14/2021,,8/2/2025,Dec-24,,,,D2,Data Engineering,"Kubernetes, TypeScript",Mohan Pawar,Unclear,"-Data Engineering, Kubernetes, TypeScript",Dec-24,,
46100,Sunil Reddy,sunil.reddy@itcinfotech.com,IS7,Employee,5/21/2025,13.3,3.2,16.5,Offshore,Germany,BERLIN,Pool for DATA,GIC_CMS,HRBMY,BENCH,MARKETING,AB InBev GCC Services India Pvt Ltd,GIC_CMS,48319,ERP_SAP_IMPL,81152,"Naveen,Mehta",BENCH,T&M,A,GDC_DEV,LL,SRV,5/21/2025,6/17/2025,11/3/2026,BIL,34725,Sunita Reddy,sunita.reddy@itcinfotech.com,4383346,1224761,AB InBev GCC Services India Pvt Ltd,I2B,12/19/2023,INF,MARKETING,DXP_SAAS,AB InBev GCC Services India Pvt Ltd,AB InBev GCC Services India Pvt Ltd,MARKETING,CMS,50,0.5,2/26/2026,NI,Artificial Intelligence,Unclear,11/3/2026,2/21/2026,,325.5,,Allocated under project,DAY-0-DLY,Lateral,Allocated,,50% to 99% on bench,,HR Action,,Proposed - Pending Interview,31-60 days,Allocated under project,,Releases by 8th January 27,Current bench,1/2/2027,Exit by 13th April 27,,,,,4610048319,10/13/2026,Exceeds 100%,,,50,Goldman Sachs,BSH,BNHP,MARKETING,,,Yes,New Hire to be allocated to projects,Proposed - Pending Interview,New,Released to Bench,6/17/2025,,6/9/2027,Nov-26,,,,D2,Artificial Intelligence,"UI/UX Design, Machine Learning",Shubham Lahiri,Yes,"-Artificial Intelligence, UI/UX Design, Machine Learning",Nov-26,,
84120,Sunita Sharma,sunita.sharma@itcinfotech.com,IS1,Employee,6/3/2023,1.9,0.6,2.5,Offshore,Saudi Arabia,RIYADH,Pool for DATA,BCG,I2NLD,BILL,EMEA,Marriott Hotels India,CIO_SERV_MGT,76259,GIC_INFRA,31171,"Arjun,Banerjee",BILL,"FP,T&M",A,GDC_DEV,NI,RED,6/3/2023,6/24/2023,3/20/2025,BIL,87776,Sneha Ghosh,sneha.ghosh@itcinfotech.com,2730412,6765842,Marriott Hotels India,EUROPE,8/1/2021,FTE,EMEA,ITC,Marriott Hotels India,Marriott Hotels India,EMEA,ITCSMG,50,0.5,1/29/2026,NI,SQL,Confirmed Release,3/20/2025,9/21/2026,,424.3,D1,Available,DAY-0-DLY,Campus,,,50% to 99% on bench,4/16/2027,0,,Available for mapping,<30 days,Available,,Releases by 26th February 27,Current bench,5/19/2025,Exit by 6th April 27,,,,,8412076259,4/30/2025,Exceeds 100%,,,50,AB InBev GCC Services India Pvt Ltd,ACCOR,Other,EMEA,Yes,,Yes,,Available for mapping,Old,Released to Bench,6/24/2023,,9/25/2026,Mar-25,,,,,SQL,"Apache Spark, TypeScript",Shubham Lahiri,Yes,"-SQL, Apache Spark, TypeScript",Mar-25,,
81488,Pooja Pillai,pooja.pillai@itcinfotech.com,3PT,Non-Employee,5/15/2021,11.4,5.2,16.6,Onsite,Germany,BERLIN,Pool for ABINV CS,GIC_INFRA,I2ARE,DLMGT,COO,ABB India Limited,CAMPUS_BATCH,39202,GOLDMAN_TECH,77964,"Geeta,Mishra",DLMGT,"FP,T&M",A,CONSULTANT,NI,EXT,5/15/2021,6/4/2021,1/21/2025,BIL,98650,Gaurav Sharma,gaurav.sharma@itcinfotech.com,1721598,3628850,ABB India Limited,ITC,8/23/2021,INF,COO,CMS,ABB India Limited,ABB India Limited,COO,ITC,100,1.0,4/6/2027,,Artificial Intelligence,Extension to be performed/Initiated,1/21/2025,7/2/2025,,441.1,,Allocated under project,BLACKROCK,Lateral,,,100% on bench,1/10/2026,HR Action,,Proposed - Pending Interview,<30 days,Allocated under project,,Releases by 14th March 27,Current bench,3/22/2025,Exit by 12th April 27,,,,,8148839202,1/20/2025,Exceeds 100%,,,100,ABB India Limited,KONE,BNHP,COO,No,BZDAI,No,,Proposed - Pending Interview,Old,Released to Bench,6/4/2021,,8/30/2025,Jan-25,,,,,Artificial Intelligence,"Azure, .NET Core",Rohan Bernard,No,"-Artificial Intelligence, Azure, .NET Core",Jan-25,,
44301,Priya Iyer,priya.iyer@itcinfotech.com,GAP,Employee,8/17/2022,11.4,5.7,17.1,Onsite,Australia,SYDNEY,Pool for ABINV AD,GIC_CMS,I2AUS,RMPGT,CIO_SERV,Baker Hughes India,CAMPUS_BATCH,11510,ERP_SAP_IMPL,93117,"Deepa,Chatterjee",RMPGT,FP,P,GDC_DEV,BE,REI,8/17/2022,9/11/2022,12/26/2024,BIL,18621,Smita Nair,smita.nair@itcinfotech.com,9752729,5460981,Baker Hughes India,APAC,12/1/2020,FTR,CIO_SERV,DATA_IN,Baker Hughes India,Baker Hughes India,CIO_SERV,ITC,75,0.75,2/24/2026,NE,SAP ABAP,Confirmed Release,12/26/2024,4/27/2026,,456.3,,Billed,,Lateral,Without FBD,,50% to 99% on bench,5/8/2027,Awaiting project extension,,Allocated to Billable Project,<30 days,Billed,,Releases by 12th January 27,Current bench,2/24/2025,Exit by 28th March 27,,,,,4430111510,11/28/2024,Equal 100,,,75,British American Tobacco Shared Services,ACCOR,Other,CIO_SERV,Yes,ITC,No,New Hire to be allocated to projects,Allocated to Billable Project,Old,Release in 30 days,9/11/2022,,9/2/2026,Dec-24,,,,D2,SAP ABAP,"Kubernetes, Ansible",Naresh Chopra,Unclear,"-SAP ABAP, Kubernetes, Ansible",Dec-24,,
36580,Suresh Tripathi,suresh.tripathi@itcinfotech.com,DP1,Employee,6/11/2024,12.6,3.3,15.9,Onsite,Singapore,SINGAPORE,Pool for ABINV CX,HRBPH,HRBTM,FI,I3L_CORPORATE,ABB India Limited,GIC_ERP,68048,GARTNER_CLOUD,57668,"Meera,Kulkarni",FI,"FP,T&M",P,CONSULTANT,IN,REG,6/11/2024,6/12/2024,10/3/2025,BIL,45080,Gaurav Chatterjee,gaurav.chatterjee@itcinfotech.com,4768730,4295932,ABB India Limited,ITC,2/23/2024,REI,I3L_CORPORATE,ITC,ABB India Limited,ABB India Limited,I3L_CORPORATE,ITCSMG,75,0.75,3/19/2027,BE,Azure,Extension to be performed/Initiated,10/3/2025,,Exit by 24th March 26,226.4,,Resigned,,Campus,Allocated,,50% to 99% on bench,8/16/2026,0,,NAFD - Resigned,>91 days,Resigned,,Releases by 7th January 27,Current bench,12/2/2025,Exit by 27th March 27,,,,,3658068048,9/15/2025,Equal 100,,,75,AB InBev GCC Services India Pvt Ltd,GOLDMAN_S,BNH,I3L_CORPORATE,No,BZDAI,No,,NAFD - Resigned,,Beyond 60 days,6/12/2024,,11/4/2025,Oct-25,,2/6/2026,,D1,Azure,"MongoDB, Salesforce",Joyce Ross,No,"-Azure, MongoDB, Salesforce",Oct-25,,
40146,Kunal Singh,kunal.singh@itcinfotech.com,IS1,Employee,1/3/2020,0.3,4.6,4.9,Onsite,Saudi Arabia,RIYADH,Pool for ABINV CS,GIC_INFRA,HRBBE,BILL,COO,Goldman Sachs,GIC_ERP,57924,GOLDMAN_TECH,56726,"Divya,Roy",BILL,T&M,A,CONSULTANT,NI,DSC,1/3/2020,1/7/2020,8/29/2022,BIL,52502,Vijay Kulkarni,vijay.kulkarni@itcinfotech.com,9964425,9366064,Goldman Sachs,ITC,11/7/2020,REI,COO,BZDAI,Goldman Sachs,Goldman Sachs,COO,ADM,75,0.75,5/3/2027,,MongoDB,Confirmed Release,8/29/2022,,,409.6,,Support,BLACKROCK,Lateral,Released From Project,,50% to 99% on bench,6/10/2026,0,,Proposed - Feedback Awaiting,61-90 days,Support,,Releases by 28th January 27,Current bench,10/28/2022,Exit by 5th April 27,,,,,4014657924,8/28/2022,,,,75,BSH India,AON,Other,COO,,DXP_SAAS,,New Hire to be allocated to projects,Proposed - Feedback Awaiting,Old,Release in 30 days,1/7/2020,,9/17/2025,Aug-22,,,,D1,MongoDB,"UI/UX Design, ServiceNow",Sonal R Billava,Unclear,"-MongoDB, UI/UX Design, ServiceNow",Aug-22,,
55782,Naveen Kulkarni,naveen.kulkarni@itcinfotech.com,3PT,Non-Employee,11/8/2024,10.7,3.8,14.5,Offshore,Canada,TORONTO,Pool for ERP,BCG,I2BRA,DEPT,I2A_CORPORATE,Fairview Health Services,CAMPUS_BATCH,19756,GIC_INFRA,97995,"Smita,Ghosh",DEPT,T&M,A,GDC_DEV,LL,CDP,11/8/2024,12/8/2024,5/12/2027,BIL,97767,Arjun Sharma,arjun.sharma@itcinfotech.com,7118380,8257408,Fairview Health Services,I3L,5/29/2020,LNP,I2A_CORPORATE,BZDAI,Fairview Health Services,Fairview Health Services,I2A_CORPORATE,ITCICL,75,0.75,3/12/2026,BE,Kafka,Confirmed Release,5/12/2027,,,429.3,,Billed,DAY-0-DLY,Campus,Without FBD,,50% to 99% on bench,1/30/2027,HR Action,,Allocated to Billable Project,61-90 days,Billed,,Releases by 22th March 27,Current bench,7/11/2027,Exit by 14th March 27,,,,,5578219756,6/8/2027,Exceeds 100%,,,75,BlackRock Inc,ADGM,BNHP,I2A_CORPORATE,Yes,BZDAI,,,Allocated to Billable Project,,Release in 60 days,12/8/2024,,9/24/2026,May-27,,,,D1,Kafka,"MongoDB, Terraform",Mohan Pawar,Yes,"-Kafka, MongoDB, Terraform",May-27,,
87707,Sunita Ghosh,sunita.ghosh@itcinfotech.com,ISB,Employee,3/11/2021,0.8,1.7,2.5,Onsite,France,PARIS,Pool for ABINV CS,BCG,HRBMY,DE,CAO,ABB India Limited,CIO_SERV_MGT,21612,BAT_DM,79132,"Kavya,Nair",DE,"FP,T&M",P,PROGRAM MANAGER,BE,DSC,3/11/2021,4/4/2021,8/6/2024,BIL,99791,Gaurav Roy,gaurav.roy@itcinfotech.com,6926067,8054216,ABB India Limited,I3L,9/7/2022,LAT,CAO,DATA_IN,ABB India Limited,ABB India Limited,CAO,ITC,50,0.5,4/9/2026,NI,Selenium,Extension to be performed/Initiated,8/6/2024,,,262.7,,Allocated under project,CIO_SERV_MGT,Campus,,,50% to 99% on bench,6/10/2026,SO Awaited,,Proposed - Pending Interview,<30 days,Allocated under project,,Releases by 22th March 27,Current bench,10/5/2024,Exit by 28th April 27,,,,,8770721612,9/2/2024,Equal 100,,,50,AB InBev GCC Services India Pvt Ltd,AON,Other,CAO,Yes,ITC,No,,Proposed - Pending Interview,,Released to Bench,4/4/2021,,5/20/2027,Aug-24,,,,D1,Selenium,"Python, Salesforce",Vibhanshu Tiwari,,"-Selenium, Python, Salesforce",Aug-24,,
